STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-01-2013,15.21,6553,328,0,34,41,27,320,320,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-01-2013,14.54,1093,144,0,29,35,23,330,310,28,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-01-2013,11.63,889,1573,0,29,33,25,260,320,17.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-01-2013,16.33,4698,1112,0,34.5,39,30,250,260,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-01-2013,11.63,3088,2359,0,38.5,45,32,320,310,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-01-2013,10.29,8551,1881,0,39,45,33,290,290,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-01-2013,8.28,40,2007,0,38.5,47,30,310,310,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-01-2013,10.51,3970,2271,0,39.5,49,30,230,230,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-01-2013,7.83,5216,1240,0,40.5,48,33,260,260,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-01-2013,11.86,9763,1385,0,43.5,50,37,310,310,25.1,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-01-2013,6.26,6309,2001,0.58,40,47,33,150,150,13,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-01-2013,6.04,107,2162,0.06,46,49,43,30,20,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-01-2013,5.82,2505,2242,0.01,44.5,47,42,180,180,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-01-2013,9.4,3089,2064,0.03,48.5,58,39,330,340,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-01-2013,8.72,7147,1312,0.11,37,39,35,30,350,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-01-2013,9.4,1442,1242,0.82,35.5,38,33,320,310,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-01-2013,11.63,458,328,0,41,46,36,330,330,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-01-2013,12.97,7611,1163,0,30.5,36,25,330,330,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-01-2013,16.11,3321,1884,0,41.5,52,31,210,210,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-01-2013,18.12,2901,307,0,43.5,56,31,250,260,34.9,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-01-2013,8.5,607,822,0.03,29.5,33,26,290,290,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-01-2013,18.34,2162,1787,0,21,28,14,300,300,28,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-01-2013,13.87,7756,808,0,16.5,21,12,300,290,21.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-01-2013,15.43,1902,2162,0,19.5,26,13,320,320,33.1,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-01-2013,8.95,4099,288,0.05,19,24,14,300,300,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-01-2013,12.75,922,1957,0,20.5,27,14,330,330,25.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-01-2013,9.4,2837,1761,0,26.5,35,18,310,310,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-01-2013,8.5,7653,2266,0.19,29.5,35,24,190,200,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-01-2013,7.16,6941,480,0.03,41,48,34,130,130,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-01-2013,17,8467,613,0.03,46.5,52,41,180,180,34.9,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-01-2013,28.86,7853,1167,0.45,43,56,30,270,240,44.1,59
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-02-2013,19.69,1912,1524,0,28.5,33,24,270,310,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-02-2013,13.2,9522,430,0.02,25.5,31,20,270,270,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-02-2013,7.16,2998,241,0.03,27,32,22,300,280,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-02-2013,15.88,3630,372,0,28,32,24,290,290,28,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-02-2013,5.59,8587,988,0.01,30,32,28,40,30,10.1,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-02-2013,12.08,2261,843,0,35,41,29,300,310,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-02-2013,6.93,88,1457,0,28,33,23,350,350,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-02-2013,19.91,8291,2067,0.78,31.5,36,27,40,30,32,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-02-2013,20.36,1738,190,0.18,26.5,32,21,320,310,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-02-2013,5.82,9781,322,0,25.5,34,17,320,310,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-02-2013,7.16,7018,1174,0.46,39.5,45,34,200,200,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-02-2013,14.32,9611,1936,0,42,47,37,280,290,25.9,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-02-2013,5.14,5646,1568,0.01,35.5,43,28,350,350,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-02-2013,8.72,7324,1243,0,38.5,45,32,180,350,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-02-2013,8.28,4369,2206,0,40.5,49,32,340,330,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-02-2013,14.09,2258,2103,0,38,45,31,360,360,25.9,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-02-2013,27.07,4412,1849,0,26,34,18,300,300,36.9,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-02-2013,16.33,5980,1777,0,27,36,18,300,300,30,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-02-2013,15.43,1798,659,0.13,38,45,31,280,280,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-02-2013,21.25,9328,1061,0,32.5,39,26,300,300,32,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-02-2013,20.8,5040,430,0,30.5,37,24,300,290,33.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-02-2013,9.4,2489,1021,0,32,38,26,360,360,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-02-2013,11.63,1044,990,0.38,40,44,36,80,90,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-02-2013,16.11,6963,1479,0.03,41.5,49,34,310,320,23.9,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-02-2013,8.5,6093,32,0,38.5,46,31,310,300,17.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-02-2013,12.75,9115,1421,0.1,37.5,44,31,70,60,29.1,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-02-2013,17.9,6406,975,0.6,43.5,49,38,80,70,38.9,53
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-02-2013,9.17,9052,1702,0,45.5,51,40,270,270,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-03-2013,12.97,928,1272,0,41.5,47,36,330,330,21.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-03-2013,12.3,8405,290,0,36.5,41,32,330,330,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-03-2013,14.76,3102,1153,0,35.5,42,29,310,300,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-03-2013,19.91,8982,573,0,35.5,44,27,320,320,31.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-03-2013,10.29,3858,673,0,39.5,48,31,310,310,25.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-03-2013,23.49,143,43,0,40,45,35,30,30,38.9,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-03-2013,21.47,4293,288,0.07,36,39,33,10,10,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-03-2013,18.57,9146,1105,0.27,35.5,40,31,340,340,25.9,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-03-2013,12.53,5273,2252,0,44.5,55,34,340,350,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-03-2013,7.16,3703,1272,0,37,43,31,140,140,13,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-03-2013,9.84,3826,1937,0,45.5,52,39,170,160,17.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-03-2013,18.79,9198,738,0.66,48,53,43,180,160,30,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-03-2013,12.3,63,703,0,45.5,53,38,240,270,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-03-2013,22.59,594,198,0,36,42,30,320,300,36,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-03-2013,14.32,3947,1928,0,39,48,30,230,240,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-03-2013,6.93,9150,160,0.02,37,41,33,320,310,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-03-2013,12.3,1389,2302,0,34.5,39,30,330,340,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-03-2013,14.32,7078,980,0.47,31,36,26,100,100,28,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-03-2013,13.87,6178,1802,0.46,40,45,35,60,320,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-03-2013,15.43,1777,2191,0,39.5,47,32,260,260,28,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-03-2013,12.53,7879,1049,0,35,39,31,310,300,21,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-03-2013,14.09,7750,2195,0,36.5,44,29,290,290,23.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-03-2013,18.34,6429,1298,0,40,48,32,330,340,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-03-2013,8.72,4353,2126,0,39.5,47,32,320,310,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-03-2013,9.62,2158,1366,0.25,37,40,34,50,60,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-03-2013,9.4,3185,302,0,44.5,53,36,330,330,21.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-03-2013,14.54,2857,1730,0,44.5,54,35,290,290,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-03-2013,14.54,3669,125,0,45,53,37,330,310,21,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-03-2013,12.75,4336,1445,0,48.5,56,41,320,320,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-03-2013,9.4,6422,230,0,48.5,58,39,190,210,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-03-2013,10.96,4923,1115,0.12,43.5,52,35,110,100,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-04-2013,14.99,6214,1975,0,49,63,37,330,270,35.1,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-04-2013,16.33,7329,221,0,40,45,33,280,270,25.9,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-04-2013,18.12,9881,661,0,40,48,33,310,270,30,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-04-2013,11.63,2083,733,0,39,45,32,190,190,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-04-2013,12.53,1627,1420,0,47,64,40,330,340,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-04-2013,12.75,6603,1231,0,43,49,36,320,320,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-04-2013,16.33,2253,2337,0,44,52,37,170,160,32,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-04-2013,6.93,232,1107,0,53,68,42,170,170,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-04-2013,6.71,1733,529,0,62,83,47,290,290,25.9,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-04-2013,9.17,2948,2075,0.59,59,71,53,320,320,32,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-04-2013,11.41,1804,2194,0,54,60,47,100,110,23.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-04-2013,18.12,2924,1896,0.87,45,48,41,80,80,33.1,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-04-2013,8.95,4152,1117,0.01,45,58,39,180,180,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-04-2013,11.41,613,505,0,51,59,45,270,270,28,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-04-2013,8.05,3758,1005,0,48,53,43,130,70,16.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-04-2013,14.54,4188,1261,0,51,58,45,180,170,31.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-04-2013,7.61,4769,1675,0.01,58,70,47,350,350,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-04-2013,12.08,1269,2115,0,51,57,45,110,100,21,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-04-2013,20.8,4085,1582,0.07,56,65,50,180,190,36.9,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-04-2013,17.22,2889,1642,0.18,55,59,45,280,320,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-04-2013,10.51,1689,345,0,46,54,37,330,340,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-04-2013,15.43,3543,1125,0,45,53,37,100,110,28,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-04-2013,14.54,6066,793,0,45,52,42,30,350,21.9,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-04-2013,13.87,3271,1297,0,50,58,42,180,180,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-04-2013,15.21,796,331,0,54,64,46,330,320,28,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-04-2013,8.5,8224,1532,0,54,65,43,210,210,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-04-2013,8.95,8253,1941,0,55,66,46,180,180,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-04-2013,8.5,2063,856,0,53,63,45,170,170,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-04-2013,8.72,6037,1059,0.05,53,55,50,100,100,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-04-2013,9.62,1093,677,0,56,63,46,120,100,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-05-2013,7.83,453,650,0,54,65,43,110,120,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-05-2013,6.04,1130,962,0,54,63,44,190,210,13,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-05-2013,8.5,1887,454,0,54,61,47,50,30,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-05-2013,8.95,2428,428,0,53,64,45,140,130,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-05-2013,10.29,3734,994,0,50,57,44,130,110,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-05-2013,5.59,1011,1159,0,53,62,45,120,110,13,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-05-2013,8.28,7407,2067,0,57,72,48,130,130,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-05-2013,10.07,9453,2272,1.54,61,64,55,110,110,21.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-05-2013,7.61,5700,865,0.75,59,70,55,320,320,14.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-05-2013,9.62,9224,1780,0,63,76,54,180,180,19.9,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-05-2013,13.42,9367,1544,0.39,61,65,59,190,190,25.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-05-2013,18.34,4085,1792,0.02,63,70,51,290,290,33.1,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-05-2013,16.33,3779,1031,0,53,58,46,290,300,23.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-05-2013,11.41,1970,1872,0,51,60,43,190,180,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-05-2013,11.41,5511,476,0.03,55,62,48,170,150,21.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-05-2013,8.5,616,705,0,64,74,56,190,190,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-05-2013,8.72,6207,1391,0,65,73,55,320,330,21.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-05-2013,5.82,5890,1299,0.01,59,63,54,150,140,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-05-2013,10.74,7191,49,0.45,57,58,55,120,110,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-05-2013,7.16,1418,93,0,62,72,57,190,9,16.1,71
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-05-2013,8.95,46,1981,0,67,77,60,190,190,21.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-05-2013,7.61,5414,1265,0,65,72,58,190,330,18.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-05-2013,18.12,3390,2039,0.03,65,71,61,180,190,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-05-2013,13.65,2860,1266,0.2,60,69,46,320,320,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-05-2013,21.92,9167,760,0.07,49,57,45,320,330,38,49
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-05-2013,17.67,2153,1166,0,57,68,48,300,290,30,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-05-2013,11.41,6000,675,0,60,70,48,190,190,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-05-2013,5.37,601,277,0.54,58,68,53,120,110,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-05-2013,4.92,8819,1391,0,63,75,56,220,30,14.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-05-2013,8.5,219,1665,0,72,86,63,190,190,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-05-2013,10.29,2194,539,0,73,84,65,180,190,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-06-2013,11.63,168,1519,0,71,79,64,190,190,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-06-2013,12.97,9651,736,0.01,68,74,63,190,190,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-06-2013,8.5,8163,1653,0.37,67,76,62,190,190,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-06-2013,13.2,7464,984,0,67,76,59,330,320,23,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-06-2013,9.17,5121,1088,0,65,71,57,140,130,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-06-2013,9.62,9561,1350,0.03,63,71,58,120,120,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-06-2013,13.42,4193,1954,4.01,62,64,60,100,100,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-06-2013,11.18,1745,2192,0.38,65,76,57,340,340,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-06-2013,7.16,4811,996,0,70,78,64,180,180,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-06-2013,10.29,3063,1889,1.38,66,69,63,100,100,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-06-2013,16.78,9530,1729,0.02,71,81,65,270,280,25.9,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-06-2013,15.21,4204,524,0,72,78,61,310,300,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-06-2013,14.09,1312,214,0.99,66,66,56,40,40,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-06-2013,13.2,2740,1405,0.15,61,72,54,20,10,25.9,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-06-2013,8.95,9373,1550,0,70,82,62,190,300,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-06-2013,10.51,7996,1949,0,69,80,62,260,270,25.1,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-06-2013,9.4,1480,1403,0.13,74,82,67,250,250,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-06-2013,6.49,5582,384,0.2,70,78,65,40,210,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-06-2013,10.29,8609,1123,0,68,77,60,40,40,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-06-2013,11.18,6673,497,0,67,74,59,180,170,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-06-2013,10.96,4817,1666,0,68,76,59,190,180,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-06-2013,9.84,9370,2316,0,68,77,61,180,200,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-06-2013,10.74,4033,1080,0.03,71,80,65,190,190,25.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-06-2013,10.74,2721,249,0,76,90,70,250,250,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-06-2013,11.18,4901,218,0,80,91,70,260,260,32,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-06-2013,10.96,1145,1196,0.1,80,85,71,230,320,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-06-2013,8.95,9372,1968,0.13,76,84,71,170,160,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-06-2013,12.97,3704,487,0,76,82,71,180,170,23,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-06-2013,11.86,8363,609,0,74,80,69,180,180,25.1,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-06-2013,9.62,8041,692,0.02,73,81,69,180,150,18.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-07-2013,11.41,6544,329,0.98,73,78,71,230,190,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-07-2013,12.08,1746,2166,0.25,73,79,71,210,220,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-07-2013,9.62,4099,911,0.09,74,81,70,190,190,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-07-2013,10.51,3043,615,0,77,84,72,190,190,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-07-2013,10.51,8203,652,0,79,87,73,190,320,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-07-2013,11.18,9797,1134,0,82,93,75,230,180,19.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-07-2013,10.51,4589,311,0,83,88,78,270,170,21,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-07-2013,12.97,9488,905,0,81,87,74,210,210,21.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-07-2013,10.07,1159,25,0,79,87,73,190,240,14.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-07-2013,8.95,6989,341,0.06,78,85,72,190,190,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-07-2013,6.93,4550,142,0,78,88,73,270,170,19.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-07-2013,12.3,117,439,0.27,76,79,70,40,60,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-07-2013,7.61,2552,1826,0,75,85,71,70,60,15,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-07-2013,11.18,8565,551,0,80,89,73,200,170,21,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-07-2013,6.71,7853,107,0,85,97,77,330,150,16.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-07-2013,10.51,8487,884,0,87,96,78,20,360,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-07-2013,7.16,6566,1231,0,87,95,79,330,290,15,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-07-2013,9.17,8614,1417,0,86,100,77,190,200,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-07-2013,11.63,42,2004,0,86,95,80,190,190,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-07-2013,13.87,5665,473,0.02,86,96,77,240,250,28,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-07-2013,8.28,2083,1384,0,82,88,75,140,357,15,82
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-07-2013,7.61,3681,1404,0.09,78,86,74,110,130,15,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-07-2013,11.18,6439,1728,0.4,79,87,73,190,190,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-07-2013,10.74,8227,1053,0,81,88,70,360,300,16.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-07-2013,13.42,5763,3,0.03,68,70,63,20,20,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-07-2013,10.74,5786,620,0,71,84,64,190,190,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-07-2013,8.28,3628,1572,0,74,81,68,160,160,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-07-2013,8.05,7374,2340,0.07,73,78,68,140,140,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-07-2013,8.5,4402,581,0,76,84,71,270,270,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-07-2013,8.72,4043,738,0,77,85,67,320,270,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-07-2013,8.05,2999,1004,0,76,82,68,180,70,15,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-08-2013,10.07,8790,1788,0.65,72,77,68,170,160,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-08-2013,10.29,9526,1995,0,75,85,68,190,239,17,49
